category,item_name,disease_name,scientific_name,treatment,language,uid,created_at,updated_at,deleted_at
crop,Sponge Gourd,Sooty Mold (Fungal),Capnodium spp.,"A black, powdery layer covers the leaves. This is not a direct disease but a fungus growing on the sticky ""honeydew"" left by Aphids or Mealybugs. Treatment: Kill the insects first. Once the insects are gone, the mold will dry up and wash off with water. The mold hurts the plant by blocking sunlight.",en,knowledge_base_083bc214-0904-4aa5-bbfe-9e679867a99d,2026-01-12 19:09:08.013000+00:00,,
crop,Sponge Gourd,Macrophomina Root Rot (Fungal),Macrophomina phaseolina,"The roots and lower stem turn dark brown, and the bark can be easily peeled off to reveal tiny black specks. The plant wilts suddenly. Treatment: Drench the soil with Carbendazim (2g/liter). This disease thrives in ""heat stress""—when the soil is very hot and dry, then suddenly becomes wet. Mulching helps keep soil temperatures steady.",en,knowledge_base_97a54b67-8281-4ec1-af1d-cea05820e6f3,2026-01-12 19:09:08.013000+00:00,,
crop,Sponge Gourd,Blossom Drop (Physiological),Heat stress / micronutrient imbalance,"The flowers turn yellow and fall off before fruit can form. Treatment: This is often caused by a lack of Micronutrients or very high temperatures. Spray a Micronutrient Mix (2g/liter) containing Boron and Zinc. Also, ensure there are enough bees in the field for pollination; avoid spraying pesticides during the daytime when bees are active.",en,knowledge_base_84e35155-11ab-4868-aba1-fce5384f39be,2026-01-12 19:09:08.013000+00:00,,
crop,Sponge Gourd,Fruit Bitterness (Physiological/Environmental),Cucurbitacin accumulation (Non-pathogenic),"The sponge gourd develops a very bitter taste. Treatment: This is caused by high levels of ""Cucurbitacins,"" triggered by drought stress or sudden high heat. Maintain a consistent watering schedule and ensure the soil is rich in organic matter to buffer the plant against heat.",en,knowledge_base_3ec57cad-815e-4c94-ba48-0992a3e66008,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Gray Mold (Fungal),Botrytis cinerea,"Also called Botrytis. You will see grey, fuzzy mold on berries, usually after rain. Improve airflow by spacing plants well and weeding. Pick and bury rotting fruit immediately so spores don't spread. Avoid overhead watering. If rain is heavy during flowering, spray Cyprodinil + Fludioxonil (Switch), but keeping plants dry and mulched is the most effective cure.",en,knowledge_base_ec9a842f-4f22-42a8-93e6-4d66cd77847c,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Powdery Mildew (Fungal),Podosphaera aphanis,"Leaves curl upward like a cup and show white powdery dust underneath. This happens in humid conditions. Spray wettable Sulfur (2g/liter) or a baking soda solution (5g/liter) to change the leaf surface pH. If growing in a polyhouse, open vents to lower humidity. Ensure sunlight reaches the inner leaves to keep the plant dry.",en,knowledge_base_bb7a67be-990c-4fba-a030-df071f552da0,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Anthracnose (Fungal),Colletotrichum acutatum,"Black, sunken spots appear on fruit; it can also kill runners. It spreads via infected nursery plants or splashing rain. Use disease-free seedlings. Use drip irrigation to stop water splashing soil spores onto fruit. Mulch with straw/plastic to create a barrier between fruit and soil. Spray Copper Oxychloride or Mancozeb if spots appear on runners.",en,knowledge_base_a8263353-4285-47e2-80e6-0d78c351558a,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Common Leaf Spot (Fungal),Mycosphaerella fragariae,"Small purple spots with white/grey centers on leaves. It attacks older leaves first. Remove and burn these infected leaves to lower the disease load. Spray Copper-based fungicides (2g/liter) or Mancozeb. Do not work in the field when plants are wet, as your clothes can carry the fungus from sick to healthy plants.",en,knowledge_base_751fc93b-cce7-4940-9876-deab396a8a36,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Leaf Scorch (Fungal),Diplocarpon earlianum,"Irregular purple or brown spots without white centers. Eventually, the leaves look ""scorched"" or burnt and dry up. It spreads by splashing water. The treatment is similar to Leaf Spot: remove old debris and apply fungicides like Captan or Thiram. keeping the plant vigorous with good nutrition helps it resist this infection better than weak plants.",en,knowledge_base_e383072f-fc67-48cf-8588-8cf966e49894,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Leaf Blight (Fungal),Phomopsis obscurans,"Large, V-shaped brown spots start from the leaf edge and move inward. It often happens after harvest. Sanitate the field by removing old leaves. If the infection is severe, spray with Carbendazim or Thiophanate-methyl. Since this fungus survives on dead leaves in winter, cleaning your field at the end of the season is the best prevention.",en,knowledge_base_b0bfa0ca-d87a-48d1-9356-0d0b1d13894e,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Red Stele (Fungal),Phytophthora fragariae,"The plant looks stunted and wilts even with water. If you cut the root, the core is rusty red (not white). It thrives in waterlogged soil. There is no cure; remove infected plants. Prevention is key: plant on raised beds (15cm high) for drainage. Dip new roots in Metalaxyl solution before planting.",en,knowledge_base_55d53567-3087-4b34-a488-17a07a2fee88,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Phytophthora Crown Rot (Fungal),Phytophthora cactorum,"The entire plant collapses suddenly. Cutting the crown (the thick stem base) reveals reddish-brown rot inside. Avoid over-watering and heavy soils. Use Fosetyl-Aluminium (Aliette) as a drench if permitted in your area. Use certified disease-free transplants, as this often comes from the nursery. Do not plant strawberries in low spots where water collects.",en,knowledge_base_38b65cb3-8247-4a24-b475-2d8288fd4310,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Leather Rot (Fungal),Phytophthora cactorum,"Fruit becomes hard, brown, leathery, and tastes bitter. This happens when fruit touches wet soil or mud splashes on it. The best fix is a physical barrier: use a thick layer of straw mulch or plastic so berries never touch dirt. Harvest ripe fruit quickly. If heavy rains are forecast, protect with a Captan spray beforehand.",en,knowledge_base_d99cafeb-28e7-467c-8b62-436b27c214c0,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Verticillium Wilt (Fungal),Verticillium dahliae,"Older outer leaves turn brown and dry while inner leaves stay green. The fungus stays in soil for years. Do not plant strawberries where you recently grew tomatoes, potatoes, or brinjal. If soil is infected, use Soil Solarisation (covering wet soil with clear plastic in hot summer) to cook the fungus. There is no chemical cure for infected plants.",en,knowledge_base_3b863d7b-8de1-422c-bb10-6fc38627b5a0,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Fusarium Wilt (Fungal),Fusarium oxysporum f.sp. fragariae,"Plants wilt rapidly, and roots turn dark brown/black. It loves warm weather (above 25°C). Since this is a soil-borne fungus, chemical sprays on leaves won't help. Drench soil with Trichoderma viride bio-fungicide regularly to protect roots. Solarise the soil before planting. If a plant dies, remove it with a shovel of soil surrounding it to remove the fungus.",en,knowledge_base_2befe450-541d-45fe-8c1e-54bab860e7f0,2026-01-12 19:09:08.013000+00:00,,
crop,Tomato,Anthracnose (Fungal),Colletotrichum gloeosporioides,"This causes sunken, water-soaked spots on ripe fruit. It often happens when fruits touch the soil. Harvest fruit as soon as it ripens; do not leave it on the plant too long. Mulching (covering soil with straw/plastic) helps prevent soil spores from splashing onto the fruit. Spray Chlorothalonil (2g/liter) if severe.",en,knowledge_base_daf69439-a824-4b2f-b780-f103ce04cca9,2026-01-12 19:09:08.013000+00:00,,
crop,Tomato,Buckeye Rot (Fungal),Phytophthora nicotianae,"Brown and grey rings appear on fruit touching the wet ground. It looks like a ""buck's eye."" Stake your plants to keep fruits off the soil. Mulching is the best prevention. Avoid flood irrigation that keeps the soil surface wet for too long. If needed, spray Copper Oxychloride.",en,knowledge_base_4876ad48-565e-4e6c-bbff-e8f3909f5396,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Black Root Rot (Complex),Rhizoctonia solani + Pythium spp. + nematodes,"This is not one disease but a mix of fungi, nematodes, and poor soil health. Roots turn black and rot. It happens in compacted, old soil. Improve soil aeration by adding organic matter (compost). Rotate crops every 2-3 years. Do not replant strawberries in the same spot immediately. Use bio-agents like Trichoderma and Pseudomonas to boost root health.",en,knowledge_base_95c9c3fe-68e1-4c2e-9453-72c7ea26be6e,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Angular Leaf Spot (Bacterial),Xanthomonas fragariae,"Small, water-soaked spots on the underside of leaves that look translucent when held up to light. Later they turn brown. Since this is bacterial, fungicides don't work well. Avoid overhead sprinklers completely. Spray Copper Hydroxide to limit spread. Do not harvest or prune when plants are wet.",en,knowledge_base_eeef00fe-2974-4ab5-b31d-8b17794bf4a0,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Bacterial Wilt (Bacterial),Ralstonia solanacearum,"Plants wilt during the day and recover at night, eventually dying. A milky ooze comes out if you cut the stem and put it in water. There is no cure. Remove and burn infected plants. Control weeds strictly. Rotate with mustard or marigold crops to suppress soil bacteria naturally. Ensure your tools are sterilized with bleach between rows.",en,knowledge_base_83f46eab-7cd0-4242-afd0-36320c7b44a4,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Strawberry Mottle Virus (Viral),Strawberry mottle virus,"Plants look stunted, and leaves may have uneven yellow patches, but symptoms are often unclear. It is spread by aphids. You cannot cure a virus. Control aphids using sticky traps and Neem oil sprays. Always buy ""certified virus-free"" plants from a lab or nursery. Remove any plant that looks dwarf or sickly immediately.",en,knowledge_base_c9a38fcc-fa53-4f60-8b02-d7a5a22e0545,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Strawberry Crinkle Virus (Viral),Strawberry crinkle virus,"Leaves look crinkled, distorted, or have yellow spots. Also spread by aphids. The management is the same as other viruses: strict insect control. Keep the field border clean of weeds where aphids hide. If you see one infected plant, assume nearby plants might have it too and monitor them closely.",en,knowledge_base_b7c50ec5-9aeb-4cd7-9fa7-5abccd653aeb,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Phyllody (Phytoplasma),Candidatus Phytoplasma spp.,"The flower petals turn into small green leaves, and the fruit looks woody. This is caused by phytoplasma spread by Leafhoppers. It looks strange but is serious. Pull out infected plants immediately. Control leafhoppers with appropriate insecticides (like Imidacloprid) or sticky traps. Keep the area free of weeds which host the hoppers.",en,knowledge_base_73418f1e-55d1-48ad-9da1-7474eba90c50,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Root Knot Nematode (Parasitic),Meloidogyne incognita,"Plants are weak/stunted. Roots have swollen ""knots"" or galls. Plant African Marigold flowers thickly between rows or as a rotation crop; their roots release chemicals that repel nematodes. Apply Neem Cake (200kg/acre) to the soil before planting. Use bio-nematicides like Paecilomyces lilacinus mixed with manure.",en,knowledge_base_ae69fa3c-6ab7-40ad-8fd5-28d5e0de2446,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Slime Mold (Fungal/Mold),Physarum spp. / Fuligo septica,"A white, grey, or yellow slimy coating appears on leaves or stems. It looks scary but actually doesn't hurt the plant much; it just sits on top. It usually goes away when the weather dries. You can wash it off with a strong jet of water. No chemical treatment is usually needed. Improve airflow to prevent it.",en,knowledge_base_cfeb57ea-969c-4839-8f8c-ad234c6ab501,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Sunscald (Physiological),Heat injury (Non-pathogenic),"Berries develop pale, bleached patches where the hot sun hits them. This isn't a disease but heat damage. Ensure the plant has good leaf cover to shade the berries. In extreme heat, use shade nets (30% shade). Water frequently to keep the plants cool during peak afternoon heat.",en,knowledge_base_c906b6c9-603e-453e-8ed2-46367b2372da,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Albinism (Physiological),Light / nitrogen imbalance,"Fruit looks puffed and stays white/pink instead of turning red, and tastes bland. This happens due to too much Nitrogen fertilizer or cloudy weather during ripening. Reduce Urea/Nitrogen application during fruiting. Supplement with Potassium and Calcium to improve fruit color and firmness.",en,knowledge_base_85cd0cbe-3eb4-4459-8c32-5c2318659adb,2026-01-12 19:09:08.013000+00:00,,
crop,Strawberry,Catfacing / Nubbins (Physiological),Pollination stress / boron deficiency,"Fruit is deformed, twisted, or has a ""nub"" end. This is caused by poor pollination (lack of bees) or frost damage during flowering. Avoid using strong pesticides during bloom so you don't kill bees. If frost is expected, cover plants with row covers. Boron deficiency can also cause this, so a foliar Boron spray may help.",en,knowledge_base_9c036d15-1928-4da9-901a-7811e29e3065,2026-01-12 19:09:08.013000+00:00,,
crop,Sugarcane,Red Rot (Fungal),Colletotrichum falcatum,"Often called the ""Cancer of Sugarcane."" The plant dries up, and if you split the cane open, the inside is red with white cross-patches and smells like alcohol. Prevention is the only cure. Use resistant varieties (like Co 86032). Never plant seeds from a field that had Red Rot. Dip seed setts in Carbendazim (1g/liter) before planting. Rotate crops with rice or mustard for one season to break the cycle.",en,knowledge_base_a3b2eda2-e160-4db2-aa87-7789d77a0b16,2026-01-12 19:09:08.013000+00:00,,
crop,Sugarcane,Smut / Whip Smut (Fungal),Sporisorium scitamineum,"A long, black, dusty ""whip"" grows from the top of the plant. It looks like a burnt stick. Do not just cut it off! Gently cover the whip with a plastic bag before cutting it so the black dust (spores) doesn't fly onto other plants. Burn the bag. Remove the entire clump (roots and all). Treat seed setts with Propiconazole (1ml/liter) before sowing. Avoid keeping a ""Ratoon"" (second crop) if you had Smut.",en,knowledge_base_f5ae163b-bff9-4670-b187-e21d32d3887d,2026-01-12 19:09:08.013000+00:00,,
crop,Sugarcane,Wilt (Fungal),Fusarium sacchari,"The cane dries up and shrinks. If you cut it open, the center is hollow and light violet/brown. It usually happens when the plant is close to harvest. Avoid waterlogging; ensure your field drains well. Stop irrigation for a few weeks if you see wilting to reduce spread. Do not use seed from wilted fields. Apply Trichoderma viride (bio-fungicide) mixed with manure in the soil.",en,knowledge_base_352b4f70-fb17-491d-9923-e0d9cd4eb7c0,2026-01-12 19:09:08.013000+00:00,,
crop,Sugarcane,Pokkah Boeng (Fungal),Fusarium verticillioides,"The top leaves get twisted, wrinkled, and shortened. White or yellow patches appear at the base of leaves. It often happens in the rainy season. It usually recovers on its own, but if severe, spray Copper Oxychloride (3g/liter) or Carbendazim (1g/liter). Adding micronutrients (Magnesium and Zinc) helps the plant recover faster.",en,knowledge_base_f8d3e179-6604-4c1b-bcfd-9122fc7aeee5,2026-01-12 19:09:08.013000+00:00,,
crop,Tomato,Powdery Mildew (Fungal),Leveillula taurica / Oidium lycopersici,"You will see a white, powdery coating on leaves, looking like flour. It happens in dry, warm weather. Spray wettable Sulfur (3g/liter) or Karathane (1ml/liter). A home remedy is spraying a mixture of milk and water (1:9 ratio) or baking soda solution, which changes the leaf surface pH.",en,knowledge_base_9a420841-65d4-4115-b3c3-ecd86dc03e36,2026-01-12 19:09:08.013000+00:00,,
crop,Sugarcane,Grassy Shoot Disease (Phytoplasma),Candidatus Phytoplasma sacchari,"The plant produces many thin, small, white/yellow shoots at the base, looking like grass instead of cane. It will not produce any sugar. This is spread by aphids. Heat Treatment is the best cure: treat seed setts with hot water (50°C) for 2 hours before planting. Dig out and burn infected clumps immediately. Do not take a ratoon crop from an infected field.",en,knowledge_base_41f1538b-b137-44e2-a262-f3c916ac71d9,2026-01-12 19:09:08.013000+00:00,,
